date,current_logret,mu,sigma,sigma_model,drift,realized_sigma_20d
2015-03-10,-0.005117729,-0.000568351,0.009391902,0.0035587263,0.004549378,0.0098170561957187
2015-03-11,-0.001389801,0.009193772,0.008766755,0.0033218493,0.010583574,0.009086616919491614
2015-03-12,0.008703422,-0.014165522,0.008899608,0.003372189,-0.022868942,0.009217632494247025
2015-03-13,-0.014721551,-0.00096077187,0.0094040055,0.0035633126,0.013760779,0.009756151990839039
2015-03-16,-0.001689682,0.011144148,0.009392807,0.0035590692,0.01283383,0.009495977180997789
2015-03-17,0.010388095,-0.0028888725,0.008965104,0.0033970063,-0.013276967,0.009475269850144772
2015-03-18,-0.004296518,-0.0058543566,0.0091246795,0.003457472,-0.0015578384,0.009510501364108912
2015-03-19,-0.005917843,-0.008114372,0.009583807,0.0036314416,-0.0021965294,0.009408684914544878
2015-03-20,-0.007410433,-0.0023194533,0.009269298,0.0035122698,0.0050909794,0.009445231538904798
2015-03-23,-0.002336204,-0.00059329276,0.009097836,0.0034473005,0.0017429111,0.009370041003900773
2015-03-24,-0.000930182,-0.0008363388,0.009043777,0.0034268168,9.3843104e-05,0.009210666349849683
2015-03-25,-0.001423283,-0.022812365,0.008712665,0.0033013537,-0.02138908,0.009198140375325209
2015-03-26,-0.022362097,-0.0011523671,0.010027501,0.0037995637,0.02120973,0.010309672014379
2015-03-27,-8.99e-05,0.01710383,0.0097783925,0.003705173,0.01719374,0.010184411582577598
2015-03-30,0.017928733,0.00032649707,0.0103513235,0.003922265,-0.017602235,0.010141256762588471
2015-03-31,-0.000153069,0.012783232,0.009272858,0.0035136186,0.012936301,0.009556862643082874
2015-04-01,0.011155308,0.008629274,0.010025085,0.0037986485,-0.0025260325,0.009931890741338482
2015-04-06,0.008541134,-0.00046968297,0.010203762,0.003866352,-0.009010816,0.010114595923359214
2015-04-07,4.61e-05,0.005745169,0.010053154,0.0038092842,0.005699048,0.010093999631721137
2015-04-08,0.006227533,0.00637258,0.009319668,0.0035313559,0.00014504716,0.00918993589008876
2015-04-09,0.00730587,-6.8548776e-05,0.0088671865,0.003359904,-0.0073744184,0.009262640657774338
2015-04-10,0.000233481,0.005841398,0.008857465,0.0033562207,0.0056079174,0.009253435216390526
2015-04-13,0.006091687,-0.015953336,0.008712045,0.0033011187,-0.022045024,0.009148815722470498
2015-04-16,-0.014515047,-0.009865188,0.008808088,0.0033375106,0.004649859,0.00913103475672255
2015-04-17,-0.011633232,-0.017895794,0.009241684,0.0035018069,-0.006262561,0.009510185132060065
2015-04-20,-0.018518117,-0.008336168,0.0096399635,0.0036527202,0.010181949,0.010006717260328334
2015-04-21,-0.008362136,0.0066937646,0.0100312885,0.0038009991,0.0150558995,0.010105130088820701
2015-04-22,0.006181825,-0.0035791032,0.010059625,0.0038117361,-0.009760928,0.010207684098730217
2015-04-23,-0.003731926,-0.011767495,0.010230526,0.003876493,-0.0080355685,0.010122700342995464
2015-04-24,-0.011141436,-0.012546286,0.010049521,0.0038079077,-0.0014048503,0.010371510525017958
2015-04-27,-0.011072202,0.008093555,0.010455426,0.0039617107,0.019165758,0.010590012788442056
2015-04-28,0.008703378,-0.006053324,0.010436616,0.0039545833,-0.014756702,0.010856002637791223
2015-04-29,-0.005549017,-0.005909632,0.009619889,0.003645114,-0.00036061462,0.009746338457236764
2015-04-30,-0.007094496,0.017876837,0.009305115,0.0035258413,0.024971334,0.009851663836846417
2015-05-04,0.018222038,-0.0021514192,0.009505204,0.003601658,-0.020373456,0.009881447095983542
2015-05-05,-0.000858558,-0.027006757,0.01045335,0.003960924,-0.0261482,0.009879699860927519
2015-05-06,-0.027745365,-0.0029758203,0.011089754,0.004202067,0.024769545,0.011115101294540717
2015-05-07,-0.004915134,0.018156921,0.01045584,0.0039618677,0.023072056,0.010786375877151446
2015-05-08,0.016518543,0.017162202,0.011255502,0.004264871,0.0006436593,0.011672442457004484
2015-05-11,0.016196034,-0.023306707,0.012521662,0.0047446373,-0.03950274,0.01227472833136791
2015-05-12,-0.024107342,0.013456585,0.013045647,0.0049431827,0.037563927,0.012972950285638433
2015-05-13,0.013262307,-0.0019485757,0.013772676,0.005218664,-0.015210883,0.013505255253677852
2015-05-14,-0.001366979,0.004269522,0.012848823,0.0048686033,0.0056365016,0.013337005381761781
2015-05-15,0.004627952,0.014385594,0.012418433,0.004705522,0.009757642,0.013196831822847761
2015-05-18,0.013380914,-0.002571482,0.013119705,0.0049712444,-0.015952395,0.01347988011516799
2015-05-19,-0.000955835,0.0065091853,0.012120815,0.0045927507,0.0074650203,0.012861764909499262
2015-05-20,0.006861657,-0.0020730298,0.012322841,0.004669301,-0.008934687,0.012821803789321268
2015-05-21,-0.000267153,0.0037591872,0.011638217,0.0044098874,0.0040263403,0.012746195175766608
2015-05-22,0.004496489,-0.009267274,0.012384305,0.004692591,-0.013763763,0.01275394638882773
2015-05-25,-0.010541323,-0.0031746014,0.01235825,0.0046827183,0.0073667206,0.01272613944841143
2015-05-26,-0.003698524,-0.0003940956,0.012587185,0.004769465,0.0033044282,0.012481051521794913
2015-05-27,-0.000569751,-0.0024450764,0.011886809,0.0045040823,-0.0018753255,0.01234184053707321
2015-05-28,-0.001873422,0.013523809,0.01149703,0.0043563894,0.015397231,0.012277439409479205
2015-05-29,0.013687647,-0.00017806812,0.0119536985,0.0045294277,-0.013865715,0.01248052590151101
2015-06-01,-2.96e-05,-0.022369178,0.011684291,0.0044273455,-0.022339534,0.01184596417946458
2015-06-02,-0.023630609,-0.011967368,0.012468689,0.004724565,0.0116632385,0.013029340833469563
2015-06-03,-0.012381404,-0.0010388854,0.011552916,0.0043775653,0.011342519,0.011728495705259943
2015-06-04,-0.000547186,-0.002242564,0.010527885,0.0039891666,-0.0016953779,0.011668064877391781
2015-06-05,-0.001963603,-0.00833136,0.010818688,0.004099356,-0.006367757,0.011043917824214862
2015-06-08,-0.008732149,-0.0026327192,0.01082469,0.0041016303,0.0060994294,0.010454867445808995
2015-06-09,-0.00270749,0.013194598,0.008756845,0.0033180942,0.015902089,0.009042454606798481
2015-06-10,0.012640441,-0.02045952,0.009137176,0.003462207,-0.03309996,0.008993041610916906
2015-06-11,-0.019777161,0.0024037836,0.010020476,0.003796902,0.022180943,0.009957698402550846
2015-06-12,0.002200845,0.0036728717,0.009817288,0.0037199112,0.0014720268,0.009892391317901008
2015-06-15,0.00387578,0.0042184945,0.009104462,0.0034498114,0.00034271457,0.009341699454999103
2015-06-16,0.004159085,0.0062012305,0.009590216,0.0036338703,0.0020421452,0.00944685046050702
2015-06-17,0.005483676,0.009094801,0.009483514,0.0035934397,0.0036111255,0.009384096010269828
2015-06-18,0.010211515,0.006785166,0.00962049,0.0036453416,-0.0034263476,0.009770998776717024
2015-06-19,0.006140443,0.014975368,0.009893849,0.003748921,0.0088349255,0.009830696903543634
2015-06-22,0.015460439,0.0037833191,0.0097721955,0.0037028252,-0.01167712,0.01026812320678922
2015-06-23,0.003400158,-0.0013152899,0.010127344,0.003837396,-0.0047154473,0.010259965936899198
2015-06-24,-0.002472788,0.0044033774,0.010003328,0.0037904046,0.006876166,0.010276802424911316
2015-06-25,0.004433532,-0.0026023572,0.00938226,0.0035550727,-0.0070358897,0.010307930035256124
2015-06-26,-0.002014458,-0.00849938,0.009760165,0.0036982663,-0.0064849216,0.009835581277378016
2015-06-29,-0.007509149,0.0064886794,0.009650921,0.0036568725,0.013997828,0.009965595195902711
2015-06-30,0.006004681,0.0113068465,0.008609982,0.0032624456,0.005302165,0.008464713615443344
2015-07-01,0.010052643,-0.00082525465,0.0081475545,0.0030872251,-0.010877897,0.008105509763942628
2015-07-02,-0.000964545,0.0033132148,0.008061993,0.0030548046,0.004277759,0.008112721752761036
2015-07-03,0.004725404,0.0023541427,0.008270388,0.0031337684,-0.0023712611,0.008083053793342157
2015-07-06,0.004380543,-0.0004738354,0.0074997153,0.0028417497,-0.0048543783,0.0076681985407974825
2015-07-07,-0.00133278,-0.017395454,0.007576918,0.002871003,-0.016062673,0.007621438243944736
2015-07-08,-0.017512753,-0.005055882,0.008546178,0.0032382696,0.01245687,0.008532585753950155
2015-07-09,-0.004133822,0.0060831844,0.0070560444,0.0026736364,0.010217007,0.007077511608735155
2015-07-10,0.003834843,0.011398258,0.0071589616,0.0027126332,0.0075634145,0.007086589640271079
2015-07-13,0.011783657,-0.00064182124,0.007547177,0.0028597335,-0.012425479,0.007392490268629092
2015-07-14,-0.000656363,0.0074851993,0.007886609,0.0029883494,0.008141562,0.00742105436006858
2015-07-15,0.008210743,0.010628774,0.0078574205,0.0029772893,0.002418031,0.007504013539467936
2015-07-16,0.009835561,3.8345635e-05,0.0075678118,0.0028675525,-0.009797215,0.007484393787611436
2015-07-17,0.000209062,-0.00027392147,0.0075516226,0.002861418,-0.0004829835,0.00745347508565817
2015-07-20,-0.000743543,-0.008358891,0.006958593,0.0026367106,-0.0076153474,0.006797983575514108
2015-07-21,-0.008638404,0.01175305,0.007316704,0.002772404,0.020391455,0.007142917953274724
2015-07-22,0.012125081,-0.0056975866,0.0074267834,0.0028141148,-0.017822666,0.0075188100779328615
2015-07-23,-0.005074555,-0.007634623,0.008057308,0.0030530298,-0.0025600684,0.0076302848770171995
2015-07-24,-0.007977204,-0.018559506,0.008063214,0.0030552675,-0.010582302,0.0078722320301907
2015-07-27,-0.019020189,-0.0031515555,0.008776297,0.003325465,0.015868634,0.008871462488136618
2015-07-28,-0.002874598,0.0043063043,0.008771362,0.0033235948,0.007180902,0.008790409594224993
2015-07-29,0.004553585,0.0053346087,0.0085625015,0.0032444545,0.00078102376,0.008535524600076932
2015-07-30,0.005566534,0.014188574,0.008566072,0.0032458075,0.00862204,0.00863964582298755
2015-07-31,0.013099816,0.00044838834,0.009363543,0.0035479807,-0.012651427,0.009079442464045002
2015-08-03,0.001194689,-0.0038093815,0.009174613,0.0034763927,-0.0050040707,0.009031567947316353
2015-08-04,-0.003065593,0.0046728738,0.009335078,0.003537195,0.007738467,0.00905454531482573
2015-08-05,0.00597605,0.003157491,0.00819363,0.0031046837,-0.0028185586,0.008135233331557974
2015-08-06,0.002413089,-0.0022880007,0.007422209,0.0028123814,-0.00470109,0.008040040555716322
2015-08-07,-0.002804226,-0.006178986,0.007913591,0.0029985732,-0.0033747596,0.008077171305427776
2015-08-10,-0.004564027,-0.007689137,0.007262227,0.002751762,-0.0031251102,0.007771764500274837
2015-08-11,-0.007446489,-0.011889885,0.007634531,0.0028928332,-0.0044433963,0.00796569327860971
2015-08-12,-0.013431175,0.002960747,0.008167605,0.0030948226,0.016391922,0.008262997936354507
2015-08-13,0.000766154,0.020645052,0.00791358,0.002998569,0.0198789,0.007874870976392584
2015-08-14,0.01928427,-0.00426632,0.009146387,0.003465697,-0.023550589,0.00914395509061007
2015-08-17,-0.004854136,-0.0012306038,0.009372252,0.0035512808,0.003623532,0.009194990387760815
2015-08-18,-0.001268897,0.0019050918,0.009053288,0.0034304208,0.003173989,0.009007504038759285
2015-08-19,0.003372376,-0.015738243,0.008471734,0.0032100615,-0.019110618,0.008570493119686919
2015-08-20,-0.014513073,-0.008042302,0.009091125,0.0034447575,0.0064707715,0.009063489841079447
2015-08-21,-0.008732871,-0.045158446,0.034665767,0.013135356,-0.036425576,0.009094402074104077
2015-08-24,-0.0609726,0.009578644,0.015370747,0.0058241966,0.07055124,0.015776074088103553
2015-08-25,0.009139843,-0.011499374,0.015287271,0.005792566,-0.020639217,0.01602452366622634
2015-08-26,-0.011338429,0.019393343,0.014885497,0.0056403284,0.030731773,0.01603395734387682
2015-08-27,0.019961541,0.00810296,0.016560953,0.0062751826,-0.011858581,0.01677354631394104
2015-08-28,0.006645417,-0.0041906727,0.016054517,0.0060832864,-0.01083609,0.016509746387346792
2015-08-31,-0.00383772,-0.02207219,0.016594632,0.0062879436,-0.018234469,0.016477369030173755
2015-09-01,-0.02353957,-0.008453038,0.016553422,0.0062723295,0.0150865335,0.0170764537293149
2015-09-02,-0.008882309,0.014072231,0.01579929,0.0059865774,0.022954538,0.016919777131743564
2015-09-03,0.013642425,-0.021662239,0.016359724,0.006198934,-0.035304666,0.017367162302348513
2015-09-04,-0.021702577,-0.011881002,0.01766683,0.0066942153,0.009821575,0.017769827285822944
2015-09-07,-0.012653114,0.017060379,0.017332273,0.0065674465,0.029713491,0.017836612383114202
2015-09-08,0.016980768,0.01648425,0.017749127,0.006725399,-0.0004965191,0.018555493683283495
2015-09-09,0.016812334,-0.0032920053,0.017269542,0.0065436773,-0.020104337,0.019040790416432484
2015-09-10,-0.003908583,0.0008262822,0.018509997,0.007013703,0.0047348645,0.019017126960625266
2015-09-11,0.000154032,0.011109557,0.017924186,0.006791731,0.010955526,0.018276536377310346
2015-09-14,0.010592945,-0.005352584,0.017808814,0.006748015,-0.01594553,0.018583474494221274
2015-09-15,-0.005496344,0.008401017,0.017741395,0.0067224693,0.01389736,0.01857837972069054
2015-09-16,0.008907573,0.011080757,0.018181607,0.006889272,0.0021731835,0.01873321665793521
2015-09-18,0.01042132,-0.00045017584,0.018960463,0.0071843914,-0.010871495,0.018800891213856263
2015-09-21,-0.000601517,-0.0213068,0.01855283,0.007029934,-0.020705283,0.018744349638790535
2015-09-22,-0.020913936,0.004328581,0.012677395,0.004803647,0.025242517,0.013522093366608503
2015-09-23,0.004336487,0.0018792604,0.012550562,0.004755588,-0.0024572264,0.013393620723682489
2015-09-24,0.002869947,-0.009015327,0.011962612,0.004532805,-0.011885274,0.013147451660991082
2015-09-28,-0.009295122,0.0061702915,0.011858687,0.0044934265,0.015465414,0.012477416381004566
2015-09-29,0.006087315,0.013857129,0.012309046,0.004664074,0.0077698156,0.012460092604926058
2015-09-30,0.013373903,0.0011161612,0.011954035,0.0045295553,-0.012257742,0.012842390378438482
2015-10-01,0.000251575,0.0215339,0.011274482,0.004272063,0.021282326,0.011602991243435968
2015-10-05,0.020958802,0.0031787641,0.011650156,0.0044144113,-0.017780036,0.012163820427207234
2015-10-06,0.004129761,0.0024502352,0.012024281,0.0045561725,-0.0016795255,0.01188977518511612
2015-10-07,0.00300056,-0.006396362,0.010040951,0.0038046604,-0.009396922,0.010491650502594143
2015-10-08,-0.005893258,0.006845584,0.009533913,0.0036125365,0.0127388425,0.010050250988416037
2015-10-09,0.007396309,-0.005418032,0.009480632,0.0035923473,-0.012814341,0.009598941542001036
2015-10-12,-0.005644936,-0.0014464399,0.008772249,0.003323931,0.0041984958,0.009223946013131392
2015-10-13,-0.001462327,-0.0024370428,0.009550751,0.0036189165,-0.00097471586,0.009156940898683089
2015-10-14,-0.002931145,0.009181244,0.0091630565,0.0034720134,0.012112389,0.00921826960938707
2015-10-15,0.008792141,0.007415632,0.009343244,0.0035402894,-0.0013765096,0.009138413887777865
2015-10-16,0.007144828,0.0035496186,0.009012321,0.0034148977,-0.0035952087,0.009035459315641977
2015-10-19,0.004469088,-0.0007950912,0.009310899,0.0035280334,-0.0052641793,0.008924827286785413
2015-10-20,-0.001620567,-0.002037544,0.009028068,0.0034208642,-0.00041697692,0.008754405689099473
2015-10-21,-0.001205109,0.005279801,0.008889494,0.003368357,0.0064849104,0.008763873985441987
2015-10-23,0.005287932,-0.0052538365,0.0072242003,0.002737353,-0.010541768,0.006984450544916326
2015-10-26,-0.004216048,-0.0043091304,0.0073053697,0.0027681093,-9.3082395e-05,0.007158123086807063
2015-10-27,-0.003352778,-0.007528482,0.007528135,0.0028525183,-0.004175703,0.00727883480880036
2015-10-28,-0.007522569,-0.0075347954,0.00715009,0.0027092716,-1.222634e-05,0.007140158594159925
2015-10-29,-0.007302173,-0.004961781,0.007488019,0.0028373178,0.0023403915,0.007394687440424751
2015-10-30,-0.005680751,-0.002003629,0.006908732,0.0026178176,0.0036771225,0.0070274979249525015
2015-11-02,-0.001861435,0.00272857,0.0071309647,0.0027020248,0.004590005,0.007050912887590672
2015-11-03,0.001228984,-0.002313098,0.0055177202,0.0020907433,-0.0035420826,0.0051911012160727795
2015-11-04,-0.002546443,-0.010820046,0.0057001766,0.0021598786,-0.008273603,0.005100918710973974
2015-11-05,-0.01059673,-1.2740493e-06,0.0061530964,0.0023314964,0.010595455,0.005474746127992005
2015-11-06,-0.000144615,-0.0049480814,0.00568568,0.0021543857,-0.004803467,0.0053750920209981335
2015-11-09,-0.004927652,-0.018065283,0.005978741,0.0022654308,-0.01313763,0.005047645698602817
2015-11-10,-0.016798137,-0.001168106,0.006444669,0.0024419774,0.01563003,0.006026976161835654
2015-11-13,-0.002714609,0.004775868,0.0061006662,0.00231163,0.0074904766,0.006024732662487699
2015-11-16,0.005697302,0.0031618741,0.0060905097,0.0023077815,-0.0025354275,0.006282457504238073
2015-11-17,0.003956718,-0.013266803,0.0060638087,0.002297664,-0.01722352,0.005932912453780097
2015-11-18,-0.013584591,0.015633807,0.00675697,0.0025603129,0.029218396,0.006036172383218952
2015-11-19,0.014247869,0.0026530328,0.007301403,0.0027666064,-0.011594836,0.007005827866114788
2015-11-20,0.001758016,-0.0016873272,0.0071875835,0.0027234785,-0.0034453429,0.007073197826297627
2015-11-23,-0.000929568,-0.0005729159,0.0077558723,0.0029388112,0.00035665213,0.007076148847136916
2015-11-24,-0.002251142,0.0058457437,0.007006421,0.0026548335,0.008096886,0.006836176862317871
2015-11-26,0.006643152,0.006886085,0.007264072,0.002752461,0.00024293244,0.0071483435082746495
2015-11-27,0.007443296,-0.00056666695,0.0079065645,0.0029959108,-0.008009963,0.007467855941189888
2015-11-30,-0.000938433,0.0032450387,0.0072281226,0.0027388392,0.0041834717,0.007346176477717403
2015-12-01,0.002473219,-0.0034194465,0.007285082,0.002760422,-0.0058926656,0.007262085587987561
2015-12-02,-0.002964806,-0.008876846,0.0069049406,0.002616381,-0.005912041,0.007194563779171761
2015-12-03,-0.008508829,-0.009225563,0.0071944264,0.0027260713,-0.0007167343,0.0073949664355643825
2015-12-04,-0.010513933,-0.0014423546,0.0075375726,0.0028560944,0.009071577,0.007655810536069053
2015-12-07,-0.002122556,-0.008371503,0.007358391,0.0027881998,-0.0062489477,0.007654105300288997
2015-12-08,-0.008236847,-0.011771002,0.007688625,0.0029133302,-0.0035341547,0.007527509116198627
2015-12-09,-0.011649476,0.009230574,0.0077206166,0.0029254523,0.02088005,0.007841795703492414
2015-12-10,0.009257484,-0.010197417,0.008221944,0.0031154123,-0.0194549,0.008214372303969979
2015-12-11,-0.009526788,0.005587508,0.0075013973,0.002842387,0.015114296,0.007641999536200673
2015-12-14,0.00518983,0.0064223274,0.007675817,0.002908477,0.0012324986,0.007758869801400586
2015-12-15,0.006625034,0.004442688,0.0073647434,0.0027906068,-0.0021823456,0.007801959024864305
2015-12-16,0.006471761,0.011951806,0.008013431,0.0030364038,0.005480047,0.007900303537900112
2015-12-17,0.011984587,-0.010194778,0.0073100277,0.0027698744,-0.022179365,0.0077483690517661085
2015-12-18,-0.010559923,0.009589281,0.0071820556,0.002721384,0.020149205,0.007449118670268382
2015-12-21,0.009297084,-0.005006745,0.00788341,0.002987137,-0.014303829,0.007754824249454138
2015-12-22,-0.006190595,0.009999091,0.0075505767,0.0028610218,0.016189687,0.007871341016946675
2015-12-23,0.010203237,0.0008345933,0.0081667295,0.003094491,-0.009368643,0.008203162114971558
2015-12-24,-0.000623182,0.008051758,0.007784938,0.0029498246,0.00867494,0.00806337568544362
2015-12-28,0.008121074,0.00076157646,0.007876367,0.0029844686,-0.0073594977,0.008098292888962204
2015-12-29,0.000479408,-0.0043715867,0.0078985775,0.0029928843,-0.004850995,0.008096870425714817
2015-12-30,-0.00413268,0.0063112057,0.007969845,0.0030198884,0.010443885,0.00812365806919068
2015-12-31,0.006324753,-0.019998064,0.009348762,0.00354238,-0.026322817,0.008232332278307934
2016-01-04,-0.019705015,-0.0011591609,0.008901037,0.0033727307,0.018545853,0.009174879238405143
2016-01-05,-0.000853868,-0.0065424736,0.008634691,0.0032718084,-0.005688606,0.008867149920742617
2016-01-06,-0.005622955,-0.024189418,0.009711285,0.0036797451,-0.018566463,0.008945813554012928
2016-01-07,-0.022562432,0.0056736204,0.009715517,0.0036813486,0.028236052,0.010122856422309515
2016-01-08,0.00435743,-0.005668454,0.009415832,0.0035677939,-0.010025884,0.009855285516847842
2016-01-11,-0.004945543,-0.006208265,0.009428253,0.0035725003,-0.0012627225,0.009657273422837266
2016-01-12,-0.007104947,0.007375407,0.009350655,0.003543097,0.014480354,0.009556529088034917
2016-01-13,0.006913202,-0.0042682206,0.008885407,0.003366808,-0.011181422,0.00961963502645807
2016-01-14,-0.003390924,-0.0127328485,0.008909581,0.003375968,-0.009341924,0.009484778783397183
2016-01-15,-0.013222583,-0.010827908,0.0090475,0.0034282275,0.0023946734,0.009680143830211175
2016-01-18,-0.011738722,0.010928392,0.008876626,0.003363481,0.022667114,0.00931497271618721
2016-01-19,0.011375684,-0.0165538,0.008976047,0.0034011528,-0.027929485,0.009692451774899568
2016-01-20,-0.01706456,-0.0039844215,0.009790246,0.0037096648,0.013080138,0.009844938556187302
2016-01-21,-0.004456305,0.019945642,0.009601362,0.0036380936,0.024401948,0.00982732857138779
2016-01-22,0.019818039,0.0015763389,0.010498575,0.0039780606,-0.0182417,0.010721402251733134
2016-01-25,0.001844011,0.00084386417,0.010544374,0.0039954144,-0.0010001467,0.010763111138628146
2016-01-27,0.000215155,-0.0015808695,0.010366044,0.0039278427,-0.0017960249,0.010483282857980034
2016-01-28,-0.001762851,0.018736092,0.010946739,0.0041478765,0.020498943,0.010454108580662282
2016-01-29,0.018535098,-0.001175222,0.011089478,0.004201962,-0.01971032,0.011530783281841091
2016-02-01,-0.001005273,-0.014182939,0.011588029,0.00439087,-0.013177667,0.011362422140284115
2016-02-02,-0.013376663,-0.011449768,0.010599533,0.004016315,0.0019268948,0.010938858215116806
2016-02-03,-0.012654254,0.0053277053,0.01113188,0.004218029,0.01798196,0.011177921922616527
2016-02-04,0.005715953,0.011063069,0.010761629,0.0040777354,0.005347116,0.011313536137130408
2016-02-05,0.011428248,-0.013016224,0.010032731,0.0038015456,-0.024444472,0.010630129132445086
2016-02-08,-0.013693102,-0.011926,0.011103379,0.0042072292,0.001767102,0.010954996973987484
2016-02-09,-0.012127772,-0.011022243,0.01050995,0.0039823707,0.0011055289,0.011191520715199424
2016-02-10,-0.011368534,-0.034068283,0.011150808,0.004225201,-0.022699751,0.011337788584212331
2016-02-11,-0.033733363,0.0018392729,0.012638252,0.004788815,0.035572633,0.013153450394460588
2016-02-12,0.000659167,0.025866602,0.01276434,0.0048365914,0.025207434,0.01319496913068846
2016-02-15,0.025736896,-0.016059974,0.01403424,0.0053177746,-0.04179687,0.01454245122398214
2016-02-16,-0.016142575,0.009325628,0.014180943,0.005373363,0.025468202,0.014731649439455586
2016-02-17,0.008504886,0.010236706,0.014564527,0.0055187084,0.0017318204,0.014606864858409356
2016-02-18,0.011650291,0.0024982635,0.013526555,0.0051254057,-0.009152028,0.014484405340413557
2016-02-19,0.002638432,0.0048482125,0.013911816,0.005271387,0.0022097805,0.014477297159706956
2016-02-22,0.003295165,-0.017979523,0.013157767,0.004985667,-0.021274688,0.01371061401581692
2016-02-23,-0.01742921,-0.012626697,0.013861725,0.0052524065,0.004802513,0.014149620228501116
2016-02-24,-0.01286088,-0.0065734447,0.013681827,0.0051842406,0.0062874346,0.014330864747871607
2016-02-25,-0.006876725,0.008489235,0.013445727,0.0050947787,0.015365961,0.014355117539744862
2016-02-26,0.008449825,-0.004382032,0.013960352,0.0052897776,-0.0128318565,0.013715992042583659
2016-02-29,-0.006092736,0.034165505,0.013973256,0.005294667,0.04025824,0.013711351769294937
2016-03-01,0.033115027,0.019483317,0.015856355,0.0060082003,-0.01363171,0.0158039651782171
2016-03-02,0.020088235,0.013346438,0.017118774,0.006486549,-0.0067417948,0.01628595998401867
2016-03-03,0.014382727,0.0019264091,0.015990933,0.006059194,-0.012456317,0.01655775032428495
2016-03-04,0.001303393,-0.0010149421,0.016052727,0.0060826084,-0.0023183352,0.01635902347044876
2016-03-08,-6.72e-06,0.006270041,0.015713282,0.005953988,0.0062767603,0.016040333973979238
2016-03-09,0.00619296,-0.006308779,0.014949403,0.0056645432,-0.012501739,0.015792877392668204
2016-03-10,-0.006079397,0.0027065186,0.014999096,0.0056833727,0.008785916,0.015607921759634717
2016-03-11,0.003207489,0.0041852808,0.012723516,0.0048211226,0.000977792,0.013172396887218852
2016-03-14,0.003794263,-0.011695324,0.012696364,0.0048108343,-0.015489588,0.01315311094345057
2016-03-15,-0.010420533,0.006074683,0.011936485,0.004522905,0.016495215,0.012451719294795735
2016-03-16,0.005100487,0.0034746067,0.011748067,0.004451511,-0.00162588,0.011702993283483065
2016-03-17,0.001838589,0.0123998085,0.011314861,0.004287363,0.01056122,0.011635627443893662
2016-03-18,0.012145535,0.013994938,0.011592659,0.004392625,0.0018494027,0.011656041878328624
2016-03-21,0.01305166,-0.0005103657,0.012395855,0.004696967,-0.0135620255,0.01187938177534311
2016-03-22,0.001381387,-0.000136154,0.01232826,0.0046713543,-0.0015175407,0.011887212401152114
2016-03-23,0.000207382,-0.013161778,0.010398267,0.0039400524,-0.013369161,0.010887332661413226
2016-03-28,-0.013227762,-0.0030488838,0.010584692,0.0040106913,0.010178878,0.0109176740575371
2016-03-29,-0.002379699,0.016575271,0.010394533,0.0039386377,0.01895497,0.010724795308931426
2016-03-30,0.018027933,-0.00022088649,0.010664414,0.004040899,-0.018248819,0.011126075654192637
2016-03-31,0.00041357,-0.0022108164,0.010775937,0.004083157,-0.0026243865,0.010883871915694761
2016-04-01,-0.003281261,0.0062690377,0.008763023,0.0033204348,0.009550299,0.008797071590381737
2016-04-04,0.005913984,-0.01953545,0.008342757,0.00316119,-0.025449434,0.007897219090645245
2016-04-05,-0.020258421,0.0023216156,0.009268975,0.0035121476,0.022580035,0.008906313979742885
2016-04-06,0.001465401,-0.0081210835,0.009356022,0.0035451308,-0.009586484,0.008906825306963623
2016-04-07,-0.008957358,0.00046110162,0.009532132,0.0036118615,0.00941846,0.009173249275916173
2016-04-08,0.001158814,0.014586766,0.009569961,0.0036261955,0.013427952,0.009074662222829759
2016-04-11,0.015263022,0.0040206597,0.009211455,0.003490352,-0.011242361,0.009545585014549574
2016-04-12,0.004882902,0.018618759,0.0094385715,0.0035764102,0.013735857,0.009571241484831478
2016-04-13,0.018188863,0.007198254,0.010437676,0.003954985,-0.0109906085,0.010282955093549411
2016-04-18,0.008150935,0.00027289806,0.009620799,0.0036454585,-0.007878036,0.009932424416781955
2016-04-20,6.29e-06,-0.00045548286,0.009966056,0.0037762816,-0.00046177555,0.009939806003681155
2016-04-21,-0.000341218,-0.0019508095,0.010046707,0.0038068413,-0.0016095914,0.009961670568146265
2016-04-22,-0.001612766,-0.005866899,0.009714399,0.0036809251,-0.004254133,0.009739689916720645
2016-04-25,-0.005617511,0.01454943,0.00964936,0.0036562807,0.020166941,0.009506774211967947
2016-04-26,0.013605235,0.002600565,0.009978728,0.0037810833,-0.01100467,0.009918680213908822
2016-04-27,0.002164021,-0.018438585,0.010173221,0.0038547793,-0.020602606,0.009914073129215
2016-04-28,-0.016762716,0.0008335573,0.010695732,0.004052766,0.017596273,0.010220576004228614
2016-04-29,0.000324877,-0.0055480828,0.010610436,0.0040204464,-0.0058729597,0.010184348924585597
2016-05-02,-0.005608183,-0.007373178,0.009326153,0.0035338134,-0.0017649952,0.009532719878878356
2016-05-03,-0.007574174,-0.004832803,0.009854453,0.0037339935,0.0027413713,0.009700398036662153
2016-05-04,-0.00523508,0.0028264755,0.009881898,0.0037443927,0.008061555,0.009745504376394114
2016-05-05,0.003749532,-3.5822042e-05,0.009468699,0.003587826,-0.0037853539,0.009687727763111921
2016-05-06,-0.000265022,0.017177373,0.008589061,0.0032545184,0.017442394,0.008456956696695736
