date,split,member_count,price_count,valid_sigma_count,valid_lambda_20d_count,valid_lambda_60d_count
2015-12-22,train,50,47,47,47,47
2015-12-23,train,50,47,47,47,47
2015-12-24,train,50,47,47,47,47
2015-12-28,train,50,47,47,47,47
2015-12-29,train,50,47,47,47,47
2015-12-30,train,50,47,47,47,47
2015-12-31,train,50,47,47,47,47
2016-01-04,train,50,47,47,47,45
2016-01-05,train,50,47,47,47,45
2016-01-06,train,50,47,47,47,45
2016-01-07,train,50,47,47,47,45
2016-01-08,train,50,47,47,47,45
2016-01-11,train,50,47,47,47,45
2016-01-12,train,50,47,47,47,45
2016-01-13,train,50,47,47,47,45
2016-01-14,train,50,47,47,47,45
2016-01-15,train,50,47,47,47,45
2016-01-18,train,50,47,47,47,45
2016-01-19,train,50,47,47,47,45
2016-01-20,train,50,47,47,47,45
2016-01-21,train,50,47,47,47,45
2016-01-22,train,50,47,47,47,45
2016-01-25,train,50,47,47,47,45
2016-01-27,train,50,47,47,47,45
2016-01-28,train,50,47,47,47,45
2016-01-29,train,50,47,47,47,45
2016-02-01,train,50,47,47,47,45
2016-02-02,train,50,47,47,47,45
2016-02-03,train,50,47,47,47,45
2016-02-04,train,50,47,47,47,45
2016-02-05,train,50,47,47,47,45
2016-02-08,train,50,47,47,47,45
2016-02-09,train,50,47,47,47,45
2016-02-10,train,50,47,47,47,45
2016-02-11,train,50,47,47,47,45
2016-02-12,train,50,47,47,47,45
2016-02-15,train,50,47,47,47,45
2016-02-16,train,50,47,47,47,45
2016-02-17,train,50,47,47,47,45
2016-02-18,train,50,47,47,47,45
2016-02-19,train,50,47,47,47,45
2016-02-22,train,50,47,47,47,45
2016-02-23,train,50,47,47,47,45
2016-02-24,train,50,47,47,47,45
2016-02-25,train,50,47,47,47,45
2016-02-26,train,50,47,47,47,45
2016-02-29,train,50,47,47,47,45
2016-03-01,train,50,47,45,45,45
2016-03-02,train,50,47,45,45,45
2016-03-03,train,50,47,45,45,45
2016-03-04,train,50,47,45,45,45
2016-03-08,train,50,47,45,45,45
2016-03-09,train,50,47,45,45,45
2016-03-10,train,50,47,45,45,45
2016-03-11,train,50,47,45,45,45
2016-03-14,train,50,47,45,45,45
2016-03-15,train,50,47,45,45,45
2016-03-16,train,50,47,45,45,45
2016-03-17,train,50,47,45,45,45
2016-03-18,train,50,47,45,45,45
2016-03-21,train,50,47,45,45,45
2016-03-22,train,50,47,45,45,45
2016-03-23,train,50,47,45,45,45
2016-03-28,train,50,47,45,45,45
2016-03-29,train,50,47,45,45,45
2016-03-30,train,50,47,45,45,45
2016-03-31,train,50,47,45,45,45
2016-04-01,train,51,48,45,45,45
2016-04-04,train,51,48,45,45,45
2016-04-05,train,51,48,45,45,45
2016-04-06,train,51,48,45,45,45
2016-04-07,train,51,48,45,45,45
2016-04-08,train,51,48,45,45,45
2016-04-11,train,51,48,45,45,45
2016-04-12,train,51,48,45,45,45
2016-04-13,train,51,48,45,45,45
2016-04-18,train,51,48,45,45,45
2016-04-20,train,51,48,45,45,45
2016-04-21,train,51,48,45,45,45
2016-04-22,train,51,48,45,45,45
2016-04-25,train,51,48,45,45,45
2016-04-26,train,51,48,45,45,45
2016-04-27,train,51,48,45,45,45
2016-04-28,train,51,48,45,45,45
2016-04-29,train,51,48,45,45,45
2016-05-02,train,51,48,45,45,45
2016-05-03,train,51,48,45,45,45
2016-05-04,train,51,48,45,45,45
2016-05-05,train,51,48,45,45,45
2016-05-06,train,51,48,45,45,45
2016-05-09,train,51,48,45,45,45
2016-05-10,train,51,48,45,45,45
2016-05-11,train,51,48,45,45,45
2016-05-12,train,51,48,45,45,45
2016-05-13,train,51,48,45,45,45
2016-05-16,train,51,48,45,45,45
2016-05-17,train,51,48,45,45,45
2016-05-18,train,51,48,45,45,45
2016-05-19,train,51,48,45,45,45
2016-05-20,train,51,48,45,45,45
2016-05-23,train,51,48,45,45,45
2016-05-24,train,51,48,45,45,45
2016-05-25,train,51,48,45,45,45
2016-05-26,train,51,48,45,45,45
2016-05-27,train,51,48,45,45,45
2016-05-30,train,51,48,45,45,45
2016-05-31,train,51,48,45,45,45
2016-06-01,train,51,48,45,45,45
2016-06-02,train,51,48,45,45,45
2016-06-03,train,51,48,45,45,45
2016-06-06,train,51,48,45,45,45
2016-06-07,train,51,48,45,45,45
2016-06-08,train,51,48,45,45,45
2016-06-09,train,51,48,45,45,45
2016-06-10,train,51,48,45,45,45
2016-06-13,train,51,48,45,45,45
2016-06-14,train,51,48,45,45,45
2016-06-15,train,51,48,45,45,45
2016-06-16,train,51,48,45,45,45
2016-06-17,train,51,48,45,45,45
2016-06-20,train,51,48,45,45,45
2016-06-21,train,51,48,45,45,45
2016-06-22,train,51,48,45,45,45
2016-06-23,train,51,48,45,45,45
2016-06-24,train,51,48,45,45,45
2016-06-27,train,51,48,45,45,45
2016-06-28,train,51,48,45,45,45
2016-06-29,train,51,48,48,48,48
2016-06-30,train,51,48,48,48,48
2016-07-01,train,51,48,48,48,48
2016-07-04,train,51,48,48,48,48
2016-07-05,train,51,48,48,48,48
2016-07-07,train,51,48,48,48,48
2016-07-08,train,51,48,48,48,48
2016-07-11,train,51,48,48,48,48
2016-07-12,train,51,48,48,48,48
2016-07-13,train,51,48,48,48,48
2016-07-14,train,51,48,48,48,48
2016-07-15,train,51,48,48,48,48
2016-07-18,train,51,48,48,48,48
2016-07-19,train,51,48,48,48,48
2016-07-20,train,51,48,48,48,48
2016-07-21,train,51,48,48,48,48
2016-07-22,train,51,48,48,48,48
2016-07-25,train,51,48,48,48,48
2016-07-26,train,51,48,48,48,48
2016-07-27,train,51,48,48,48,48
2016-07-28,train,51,48,48,48,48
2016-07-29,train,51,48,48,48,48
2016-08-01,train,51,48,48,48,48
2016-08-02,train,51,48,48,48,48
2016-08-03,train,51,48,48,48,48
2016-08-04,train,51,48,48,48,48
2016-08-05,train,51,48,48,48,48
2016-08-08,train,51,48,48,48,48
2016-08-09,train,51,48,48,48,48
2016-08-10,train,51,48,48,48,48
2016-08-11,train,51,48,48,48,48
2016-08-16,train,51,48,48,48,48
2016-08-17,train,51,48,48,48,48
2016-08-18,train,51,48,48,48,48
2016-08-19,train,51,48,48,48,48
2016-08-22,train,51,48,48,48,48
2016-08-23,train,51,48,48,48,48
2016-08-24,train,51,48,48,48,48
2016-08-25,train,51,48,48,48,48
2016-08-26,train,51,48,48,48,48
2016-08-29,train,51,48,48,48,48
2016-08-30,train,51,48,48,48,48
2016-08-31,train,51,48,48,48,48
2016-09-01,train,51,48,48,48,48
2016-09-02,train,51,48,48,48,48
2016-09-06,train,51,48,48,48,48
2016-09-07,train,51,48,48,48,48
2016-09-08,train,51,48,48,48,48
2016-09-09,train,51,48,48,48,48
2016-09-12,train,51,48,48,48,48
2016-09-14,train,51,48,48,48,48
2016-09-15,train,51,48,48,48,48
2016-09-16,train,51,48,48,48,48
2016-09-19,train,51,48,48,48,48
2016-09-20,train,51,48,48,48,48
2016-09-21,train,51,48,48,48,48
2016-09-22,train,51,48,48,48,48
2016-09-23,train,51,48,48,48,48
2016-09-26,train,51,48,48,48,48
2016-09-27,train,51,48,48,48,48
2016-09-28,train,51,48,48,48,48
2016-09-29,train,51,48,48,48,48
2016-09-30,train,51,48,48,48,48
2016-10-03,train,51,48,48,48,48
2016-10-04,train,51,48,48,48,48
2016-10-05,train,51,48,48,48,48
2016-10-06,train,51,48,48,48,48
2016-10-07,train,51,48,48,48,48
2016-10-10,train,51,48,48,48,48
2016-10-13,train,51,48,48,48,48
2016-10-14,train,51,48,48,48,48
2016-10-17,train,51,48,48,48,48
2016-10-18,train,51,48,48,48,48
2016-10-19,train,51,48,48,48,48
2016-10-20,train,51,48,48,48,48
2016-10-21,train,51,48,48,48,48
2016-10-24,train,51,48,48,48,48
2016-10-25,train,51,48,48,48,48
2016-10-26,train,51,48,48,48,48
2016-10-27,train,51,48,48,48,48
2016-10-28,train,51,48,48,48,48
2016-11-01,train,51,48,48,48,48
2016-11-02,train,51,48,48,48,48
2016-11-03,train,51,48,48,48,48
2016-11-04,train,51,48,48,48,48
2016-11-07,train,51,48,48,48,48
2016-11-08,train,51,48,48,48,48
2016-11-09,train,51,48,48,48,48
2016-11-10,train,51,48,48,48,48
2016-11-11,train,51,48,48,48,48
2016-11-15,train,51,48,48,48,48
2016-11-16,train,51,48,48,48,48
2016-11-17,train,51,48,48,48,48
2016-11-18,train,51,48,48,48,48
2016-11-21,train,51,48,48,48,48
2016-11-22,train,51,48,48,48,48
2016-11-23,train,51,48,48,48,48
2016-11-24,train,51,48,48,48,48
2016-11-25,train,51,48,48,48,48
2016-11-28,train,51,48,48,48,48
2016-11-29,train,51,48,48,48,48
2016-11-30,train,51,48,48,48,48
2016-12-01,train,51,48,48,48,48
2016-12-02,train,51,48,48,48,48
2016-12-05,train,51,48,48,48,46
2016-12-06,train,51,48,48,48,46
2016-12-07,train,51,48,48,48,46
2016-12-08,train,51,48,48,48,46
2016-12-09,train,51,48,48,48,46
2016-12-12,train,51,48,48,48,46
2016-12-13,train,51,48,48,48,46
2016-12-14,train,51,48,48,48,46
2016-12-15,train,51,48,48,48,46
2016-12-16,train,51,48,48,48,46
2016-12-19,train,51,48,48,48,46
2016-12-20,train,51,48,48,48,46
2016-12-21,train,51,48,48,48,46
2016-12-22,train,51,48,48,48,46
2016-12-23,train,51,48,48,48,46
2016-12-26,train,51,48,48,48,46
2016-12-27,train,51,48,48,48,46
2016-12-28,train,51,48,48,48,46
2016-12-29,train,51,48,48,48,46
2016-12-30,train,51,48,48,48,46
2017-01-02,train,51,48,48,48,46
2017-01-03,val,51,48,48,48,46
2017-01-04,val,51,48,48,48,46
2017-01-05,val,51,48,48,48,46
2017-01-06,val,51,48,48,48,46
2017-01-09,val,51,48,48,48,46
2017-01-10,val,51,48,48,48,46
2017-01-11,val,51,48,48,48,46
2017-01-12,val,51,48,48,48,46
2017-01-13,val,51,48,48,48,46
2017-01-16,val,51,48,48,48,46
2017-01-17,val,51,48,48,48,46
2017-01-18,val,51,48,48,48,46
2017-01-19,val,51,48,48,48,46
2017-01-20,val,51,48,48,48,46
2017-01-23,val,51,48,48,48,46
2017-01-24,val,51,48,48,48,46
2017-01-25,val,51,48,48,48,46
2017-01-27,val,51,48,48,48,46
2017-01-30,val,51,48,48,48,46
2017-01-31,val,51,48,46,46,45
2017-02-01,val,51,48,46,46,45
2017-02-02,val,51,48,46,46,45
2017-02-03,val,51,48,46,46,45
2017-02-06,val,51,48,46,46,45
2017-02-07,val,51,48,46,46,45
2017-02-08,val,51,48,46,46,45
2017-02-09,val,51,48,46,46,45
2017-02-10,val,51,48,46,46,45
2017-02-13,val,51,48,46,46,45
2017-02-14,val,51,48,46,46,45
2017-02-15,val,51,48,46,46,45
2017-02-16,val,51,48,46,46,45
2017-02-17,val,51,48,46,46,45
2017-02-20,val,51,48,46,46,45
2017-02-21,val,51,48,46,46,45
2017-02-22,val,51,48,46,46,45
2017-02-23,val,51,48,46,46,45
2017-02-27,val,51,48,46,46,45
2017-02-28,val,51,48,46,46,45
2017-03-01,val,51,48,46,46,45
2017-03-02,val,51,48,46,46,45
2017-03-03,val,51,48,46,46,45
2017-03-06,val,51,48,46,46,45
2017-03-07,val,51,48,46,46,45
2017-03-08,val,51,48,46,46,45
2017-03-09,val,51,48,46,46,45
2017-03-10,val,51,48,46,46,45
2017-03-14,val,51,48,46,46,45
2017-03-15,val,51,48,46,46,45
2017-03-16,val,51,48,46,46,45
2017-03-17,val,51,48,46,46,45
2017-03-20,val,51,48,46,46,45
2017-03-21,val,51,48,46,46,45
2017-03-22,val,51,48,46,46,45
2017-03-23,val,51,48,46,46,45
2017-03-24,val,51,48,46,46,45
2017-03-27,val,51,48,46,46,45
2017-03-28,val,51,48,46,46,45
2017-03-29,val,51,48,46,46,45
2017-03-30,val,51,48,45,45,45
2017-03-31,val,51,48,45,45,45
2017-04-03,val,51,48,45,45,45
2017-04-05,val,51,48,45,45,45
2017-04-06,val,51,48,45,45,45
2017-04-07,val,51,48,45,45,45
2017-04-10,val,51,48,45,45,45
2017-04-11,val,51,48,45,45,45
2017-04-12,val,51,48,45,45,45
2017-04-13,val,51,48,45,45,45
2017-04-17,val,51,48,45,45,45
2017-04-18,val,51,48,45,45,45
2017-04-19,val,51,48,45,45,45
2017-04-20,val,51,48,45,45,45
2017-04-21,val,51,48,45,45,45
2017-04-24,val,51,48,45,45,45
2017-04-25,val,51,48,45,45,45
2017-04-26,val,51,48,45,45,45
2017-04-27,val,51,48,45,45,45
2017-04-28,val,51,48,45,45,45
2017-05-02,val,51,48,45,45,45
2017-05-03,val,51,48,45,45,45
2017-05-04,val,51,48,45,45,45
2017-05-05,val,51,48,45,45,45
2017-05-08,val,51,48,45,45,45
2017-05-09,val,51,48,45,45,45
2017-05-10,val,51,48,45,45,45
2017-05-11,val,51,48,45,45,45
2017-05-12,val,51,48,45,45,45
2017-05-15,val,51,48,45,45,45
2017-05-16,val,51,48,45,45,45
2017-05-17,val,51,48,45,45,45
2017-05-18,val,51,48,45,45,45
2017-05-19,val,51,48,45,45,45
2017-05-22,val,51,48,45,45,45
2017-05-23,val,51,48,45,45,45
2017-05-24,val,51,48,45,45,45
2017-05-25,val,51,48,45,45,45
2017-05-26,val,51,48,45,45,45
2017-05-29,val,51,48,45,45,45
2017-05-30,val,51,48,47,47,47
2017-05-31,val,51,48,47,47,47
2017-06-01,val,51,48,47,47,47
2017-06-02,val,51,48,47,47,47
2017-06-05,val,51,48,47,47,47
2017-06-06,val,51,48,47,47,44
2017-06-07,val,51,48,47,47,44
2017-06-08,val,51,48,47,47,44
2017-06-09,val,51,48,47,47,44
2017-06-12,val,51,48,47,47,44
2017-06-13,val,51,48,47,47,44
2017-06-14,val,51,48,47,47,44
2017-06-15,val,51,48,47,47,44
2017-06-16,val,51,48,47,47,44
2017-06-19,val,51,48,47,47,44
2017-06-20,val,51,48,47,47,44
2017-06-21,val,51,48,47,47,44
2017-06-22,val,51,48,47,47,44
2017-06-23,val,51,48,47,47,44
2017-06-27,val,51,48,47,47,44
2017-06-28,val,51,48,47,47,44
2017-06-29,val,51,48,47,47,44
2017-06-30,val,51,48,47,47,44
2017-07-03,val,51,48,47,47,44
2017-07-04,val,51,48,47,47,44
2017-07-05,val,51,48,47,47,44
2017-07-06,val,51,48,47,47,44
2017-07-07,val,51,48,47,47,44
2017-07-10,val,51,48,47,47,44
2017-07-11,val,51,48,47,47,44
2017-07-12,val,51,48,47,47,44
2017-07-13,val,51,48,47,47,44
2017-07-14,val,51,48,47,47,44
2017-07-17,val,51,48,47,47,44
2017-07-18,val,51,48,47,47,44
2017-07-19,val,51,48,47,47,44
2017-07-20,val,51,48,47,47,44
2017-07-21,val,51,48,47,47,44
2017-07-24,val,51,48,47,47,44
2017-07-25,val,51,48,47,47,44
2017-07-26,val,51,48,48,48,45
2017-07-27,val,51,48,48,48,45
2017-07-28,val,51,48,48,48,45
2017-07-31,val,51,48,48,48,45
2017-08-01,val,51,48,48,48,45
2017-08-02,val,51,48,45,45,45
2017-08-03,val,51,48,45,45,45
2017-08-04,val,51,48,45,45,45
2017-08-07,val,51,48,45,45,45
2017-08-08,val,51,48,45,45,45
2017-08-09,val,51,48,45,45,45
2017-08-10,val,51,48,45,45,45
2017-08-11,val,51,48,45,45,45
2017-08-14,val,51,48,45,45,45
2017-08-16,val,51,48,45,45,45
2017-08-17,val,51,48,45,45,45
2017-08-18,val,51,48,45,45,45
2017-08-21,val,51,48,45,45,45
2017-08-22,val,51,48,45,45,45
2017-08-23,val,51,48,45,45,45
2017-08-24,val,51,48,45,45,45
2017-08-28,val,51,48,45,45,45
2017-08-29,val,51,48,45,45,45
2017-08-30,val,51,48,45,45,45
2017-08-31,val,51,48,45,45,45
2017-09-01,val,50,48,45,45,45
2017-09-04,val,50,48,45,45,45
2017-09-05,val,50,48,45,45,45
2017-09-06,val,50,48,45,45,45
2017-09-07,val,50,48,45,45,45
2017-09-08,val,50,48,45,45,45
2017-09-11,val,50,48,45,45,45
2017-09-12,val,50,48,45,45,45
2017-09-13,val,50,48,45,45,45
2017-09-14,val,50,48,45,45,45
2017-09-15,val,50,48,45,45,45
2017-09-18,val,50,48,45,45,45
2017-09-19,val,50,48,45,45,45
2017-09-20,val,50,48,45,45,45
2017-09-21,val,50,48,45,45,45
2017-09-22,val,50,48,45,45,45
2017-09-25,val,50,48,45,45,45
2017-09-26,val,50,48,45,45,45
2017-09-27,val,50,48,45,45,45
2017-09-28,val,50,48,45,45,45
2017-09-29,val,50,48,45,45,45
2017-10-03,val,50,48,45,45,45
2017-10-04,val,50,48,45,45,45
2017-10-05,val,50,48,45,45,45
2017-10-06,val,50,48,45,45,45
2017-10-09,val,50,48,45,45,45
2017-10-10,val,50,48,45,45,45
2017-10-11,val,50,48,45,45,45
2017-10-12,val,50,48,45,45,45
2017-10-13,val,50,48,45,45,45
2017-10-16,val,50,48,45,45,45
2017-10-17,val,50,48,45,45,45
2017-10-18,val,50,48,45,45,45
2017-10-19,val,50,48,45,45,45
2017-10-23,val,50,48,45,45,45
2017-10-24,val,50,48,45,45,45
2017-10-25,val,50,48,45,45,45
2017-10-26,val,50,48,45,45,45
2017-10-27,val,50,48,45,45,45
2017-10-30,val,50,48,45,45,45
2017-10-31,val,50,48,45,45,45
2017-11-01,val,50,48,45,45,45
2017-11-02,val,50,48,45,45,45
2017-11-03,val,50,48,45,45,45
2017-11-06,val,50,48,45,45,45
2017-11-07,val,50,48,45,45,45
2017-11-08,val,50,48,45,45,45
2017-11-09,val,50,48,45,45,45
2017-11-10,val,50,48,45,45,45
2017-11-13,val,50,48,45,45,45
2017-11-14,val,50,48,45,45,45
2017-11-15,val,50,48,45,45,45
2017-11-16,val,50,48,45,45,45
2017-11-17,val,50,48,45,45,45
2017-11-20,val,50,48,45,45,45
2017-11-21,val,50,48,45,45,45
2017-11-22,val,50,48,45,45,45
2017-11-23,val,50,48,45,45,45
2017-11-24,val,50,48,45,45,45
2017-11-27,val,50,48,45,45,45
2017-11-28,val,50,48,48,48,48
2017-11-29,val,50,48,48,48,48
2017-11-30,val,50,48,48,48,48
2017-12-01,val,50,48,48,48,48
2017-12-04,val,50,48,48,48,48
2017-12-05,val,50,48,48,48,48
2017-12-06,val,50,48,48,48,48
2017-12-07,val,50,48,48,48,48
2017-12-08,val,50,48,48,48,48
2017-12-11,val,50,48,48,48,48
2017-12-12,val,50,48,48,48,48
2017-12-13,val,50,48,48,48,48
2017-12-14,val,50,48,48,48,48
2017-12-15,val,50,48,48,48,48
2017-12-18,val,50,48,48,48,48
2017-12-19,val,50,48,48,48,48
2017-12-20,val,50,48,48,48,48
2017-12-21,val,50,48,48,48,48
2017-12-22,val,50,48,48,48,48
2017-12-26,val,50,48,48,48,48
2017-12-27,val,50,48,48,48,48
2017-12-28,val,50,48,48,48,48
2017-12-29,val,50,48,48,48,45
2018-01-02,val,50,48,48,48,45
2018-01-03,val,50,48,48,48,45
2018-01-04,val,50,48,48,48,45
2018-01-05,val,50,48,48,48,45
2018-01-08,val,50,48,48,48,45
2018-01-09,val,50,48,48,48,45
2018-01-10,val,50,48,48,48,45
2018-01-11,val,50,48,48,48,45
2018-01-12,val,50,48,48,48,45
2018-01-15,val,50,48,48,48,45
2018-01-16,val,50,48,48,48,45
2018-01-17,val,50,48,48,48,45
2018-01-18,val,50,48,48,48,45
2018-01-19,val,50,48,48,48,45
2018-01-22,val,50,48,48,48,45
2018-01-23,val,50,48,48,48,45
2018-01-24,val,50,48,48,48,45
2018-01-25,val,50,48,48,48,45
2018-01-29,val,50,48,48,48,45
2018-01-30,val,50,48,48,48,45
2018-01-31,val,50,48,48,48,45
2018-02-01,val,50,48,48,48,45
2018-02-02,val,50,48,48,48,45
2018-02-05,val,50,48,48,48,45
2018-02-06,val,50,48,48,48,45
2018-02-07,val,50,48,48,48,45
2018-02-08,val,50,48,48,48,45
2018-02-09,val,50,48,48,48,45
2018-02-12,val,50,48,48,48,45
2018-02-14,val,50,48,48,48,45
2018-02-15,val,50,48,48,48,45
2018-02-16,val,50,48,48,48,45
2018-02-19,val,50,48,48,48,45
2018-02-20,val,50,48,48,48,45
2018-02-21,val,50,48,48,48,45
2018-02-22,val,50,48,48,48,45
2018-02-23,val,50,48,48,48,45
2018-02-26,val,50,48,48,48,45
2018-02-27,val,50,48,48,48,45
2018-02-28,val,50,48,45,45,45
2018-03-01,val,50,48,45,45,45
2018-03-05,val,50,48,45,45,45
2018-03-06,val,50,48,45,45,45
2018-03-07,val,50,48,45,45,45
2018-03-08,val,50,48,45,45,45
2018-03-09,val,50,48,45,45,45
2018-03-12,val,50,48,45,45,45
2018-03-13,val,50,48,45,45,45
2018-03-14,val,50,48,45,45,45
2018-03-15,val,50,48,45,45,45
2018-03-16,val,50,48,45,45,45
2018-03-19,val,50,48,45,45,45
2018-03-20,val,50,48,45,45,45
2018-03-21,val,50,48,45,45,45
2018-03-22,val,50,48,45,45,45
2018-03-23,val,50,48,45,45,45
2018-03-26,val,50,48,45,45,45
2018-03-27,val,50,48,45,45,45
2018-03-28,val,50,48,45,45,45
2018-04-02,val,50,48,45,45,45
2018-04-03,val,50,48,45,45,45
2018-04-04,val,50,48,45,45,45
2018-04-05,val,50,48,45,45,45
2018-04-06,val,50,48,45,45,45
2018-04-09,val,50,48,45,45,45
2018-04-10,val,50,48,45,45,45
2018-04-11,val,50,48,45,45,45
2018-04-12,val,50,48,45,45,45
2018-04-13,val,50,48,45,45,45
2018-04-16,val,50,48,45,45,45
2018-04-17,val,50,48,45,45,45
2018-04-18,val,50,48,45,45,45
2018-04-19,val,50,48,45,45,45
2018-04-20,val,50,48,45,45,45
2018-04-23,val,50,48,45,45,45
2018-04-24,val,50,48,45,45,45
2018-04-25,val,50,48,45,45,45
2018-04-26,val,50,48,45,45,45
2018-04-27,val,50,48,45,45,45
2018-04-30,val,50,48,45,45,45
2018-05-02,val,50,48,45,45,45
2018-05-03,val,50,48,45,45,45
2018-05-04,val,50,48,45,45,45
2018-05-07,val,50,48,45,45,45
2018-05-08,val,50,48,45,45,45
2018-05-09,val,50,48,45,45,45
2018-05-10,val,50,48,45,45,45
2018-05-11,val,50,48,45,45,45
2018-05-14,val,50,48,45,45,45
2018-05-15,val,50,48,45,45,45
2018-05-16,val,50,48,45,45,45
2018-05-17,val,50,48,45,45,45
2018-05-18,val,50,48,45,45,45
2018-05-21,val,50,48,45,45,45
2018-05-22,val,50,48,45,45,45
2018-05-23,val,50,48,45,45,45
2018-05-24,val,50,48,45,45,45
2018-05-25,val,50,48,45,45,45
2018-05-28,val,50,48,45,45,45
2018-05-29,val,50,48,45,45,45
2018-05-30,val,50,48,45,45,45
2018-05-31,val,50,48,45,45,45
2018-06-01,val,50,48,45,45,45
2018-06-04,val,50,48,45,45,45
2018-06-05,val,50,48,45,45,45
2018-06-06,val,50,48,45,45,45
2018-06-07,val,50,48,45,45,44
2018-06-08,val,50,48,45,45,44
2018-06-11,val,50,48,45,45,44
2018-06-12,val,50,48,45,45,44
2018-06-13,val,50,48,45,45,44
2018-06-14,val,50,48,45,45,44
2018-06-15,val,50,48,45,45,44
2018-06-18,val,50,48,45,45,44
2018-06-19,val,50,48,45,45,44
2018-06-20,val,50,48,45,45,44
2018-06-21,val,50,48,45,45,44
2018-06-22,val,50,48,45,45,44
2018-06-25,val,50,48,45,45,44
2018-06-26,test,50,48,48,48,47
2018-06-27,test,50,48,48,48,47
2018-06-28,test,50,48,48,48,47
2018-06-29,test,50,48,48,48,47
2018-07-02,test,50,48,48,48,47
2018-07-03,test,50,48,48,48,47
2018-07-04,test,50,48,48,48,47
2018-07-05,test,50,48,48,48,47
2018-07-06,test,50,48,48,48,47
2018-07-09,test,50,48,48,48,47
2018-07-10,test,50,48,48,48,47
2018-07-11,test,50,48,48,48,47
2018-07-12,test,50,48,48,48,47
2018-07-13,test,50,48,48,48,47
2018-07-16,test,50,48,48,48,47
2018-07-17,test,50,48,48,48,47
2018-07-18,test,50,48,48,48,47
2018-07-19,test,50,48,48,48,47
2018-07-20,test,50,48,48,48,47
2018-07-23,test,50,48,48,48,47
2018-07-24,test,50,48,48,48,47
2018-07-25,test,50,48,48,48,47
2018-07-26,test,50,48,48,48,47
2018-07-27,test,50,48,48,48,47
2018-07-30,test,50,48,48,48,47
2018-07-31,test,50,48,48,48,47
2018-08-01,test,50,48,48,48,47
2018-08-02,test,50,48,47,47,47
2018-08-03,test,50,48,47,47,47
2018-08-06,test,50,48,47,47,47
2018-08-07,test,50,48,47,47,47
2018-08-08,test,50,48,47,47,47
2018-08-09,test,50,48,47,47,47
2018-08-10,test,50,48,47,47,47
2018-08-13,test,50,48,47,47,47
2018-08-14,test,50,48,47,47,47
2018-08-16,test,50,48,47,47,47
2018-08-17,test,50,48,47,47,47
2018-08-20,test,50,48,47,47,47
2018-08-21,test,50,48,47,47,47
2018-08-23,test,50,48,47,47,47
2018-08-24,test,50,48,47,47,47
2018-08-27,test,50,48,47,47,47
2018-08-28,test,50,48,47,47,47
2018-08-29,test,50,48,47,47,47
2018-08-30,test,50,48,47,47,47
2018-08-31,test,50,48,47,47,47
2018-09-03,test,50,48,47,47,47
2018-09-04,test,50,48,47,47,47
2018-09-05,test,50,48,47,47,47
2018-09-06,test,50,48,47,47,47
2018-09-07,test,50,48,47,47,47
2018-09-10,test,50,48,47,47,47
2018-09-11,test,50,48,47,47,47
2018-09-12,test,50,48,47,47,47
2018-09-14,test,50,48,47,47,47
2018-09-17,test,50,48,47,47,47
2018-09-18,test,50,48,47,47,47
2018-09-19,test,50,48,47,47,47
2018-09-21,test,50,48,47,47,47
2018-09-24,test,50,48,47,47,47
2018-09-25,test,50,48,47,47,47
2018-09-26,test,50,48,47,47,47
2018-09-27,test,50,48,47,47,47
2018-09-28,test,50,48,47,47,47
2018-10-01,test,50,48,47,47,47
2018-10-03,test,50,48,47,47,47
2018-10-04,test,50,48,47,47,47
2018-10-05,test,50,48,47,47,47
2018-10-08,test,50,48,47,47,47
2018-10-09,test,50,48,47,47,47
2018-10-10,test,50,48,47,47,47
2018-10-11,test,50,48,47,47,47
2018-10-12,test,50,48,47,47,47
2018-10-15,test,50,48,47,47,47
2018-10-16,test,50,48,47,47,47
2018-10-17,test,50,48,47,47,47
2018-10-19,test,50,48,47,47,47
2018-10-22,test,50,48,47,47,47
2018-10-23,test,50,48,47,47,47
2018-10-24,test,50,48,47,47,47
2018-10-25,test,50,48,47,47,47
2018-10-26,test,50,48,47,47,47
2018-10-29,test,50,48,47,47,47
2018-10-30,test,50,48,47,47,47
2018-10-31,test,50,48,47,47,47
2018-11-01,test,50,48,47,47,47
2018-11-02,test,50,48,47,47,47
2018-11-05,test,50,48,47,47,47
2018-11-06,test,50,48,47,47,47
2018-11-07,test,50,48,47,47,47
2018-11-09,test,50,48,47,47,47
2018-11-12,test,50,48,47,47,47
2018-11-13,test,50,48,47,47,47
2018-11-14,test,50,48,47,47,47
2018-11-15,test,50,48,47,47,47
2018-11-16,test,50,48,47,47,47
2018-11-19,test,50,48,47,47,47
2018-11-20,test,50,48,47,47,47
2018-11-21,test,50,48,47,47,47
2018-11-22,test,50,48,47,47,47
2018-11-26,test,50,48,47,47,47
2018-11-27,test,50,48,47,47,47
2018-11-28,test,50,48,47,47,47
2018-11-29,test,50,48,47,47,47
2018-11-30,test,50,48,47,47,47
2018-12-03,test,50,48,47,47,47
2018-12-04,test,50,48,48,48,47
2018-12-05,test,50,48,48,48,47
2018-12-06,test,50,48,48,48,47
2018-12-07,test,50,48,48,48,47
2018-12-10,test,50,48,48,48,47
2018-12-11,test,50,48,48,48,47
2018-12-12,test,50,48,48,48,47
2018-12-13,test,50,48,48,48,47
2018-12-14,test,50,48,48,48,47
